"","TIV","TGMV","TWMV","TCV","LVV","HCV","AV","id","scanner","segmentation","SITE"
"874",1.549211,7.419987,4.999261,5.755133,10.328162,8.170609,3.209903,"ID_101","SKYRA","cat","SKYRA_cat"
"875",1.55899,7.452955,4.977178,5.793717,10.311708,8.16302,3.178404,"ID_101","VERIO","cat","VERIO_cat"
"876",1.428236,6.686696,4.29707,5.301842,10.528984,7.479776,2.932355,"ID_108","SKYRA","cat","SKYRA_cat"
"877",1.428201,6.653486,4.25939,5.294657,10.532628,7.458582,2.97165,"ID_108","VERIO","cat","VERIO_cat"
"878",1.591159,7.015563,5.220148,5.794253,9.795331,8.020606,3.295815,"ID_39","SKYRA","cat","SKYRA_cat"
"879",1.589972,6.938517,5.206858,5.781043,9.818009,8.019451,3.267418,"ID_39","VERIO","cat","VERIO_cat"
"880",1.617433,7.36719,5.104702,5.989075,10.049409,8.745709,3.346472,"ID_99","SKYRA","cat","SKYRA_cat"
"881",1.620736,7.450189,5.136715,6.00086,10.02225,8.960531,3.451431,"ID_99","VERIO","cat","VERIO_cat"
"882",1.7502,8.057222,5.425819,6.5001,10.407426,9.066238,3.86572,"ID_23","SKYRA","cat","SKYRA_cat"
"883",1.756637,8.131481,5.44478,6.529247,10.406098,9.119282,3.607794,"ID_23","VERIO","cat","VERIO_cat"
"884",1.560777,7.28909,4.884029,5.700364,10.364539,7.681813,2.771352,"ID_91","SKYRA","cat","SKYRA_cat"
"885",1.57728,7.351789,4.91283,5.747966,10.377032,7.725003,2.822956,"ID_91","VERIO","cat","VERIO_cat"
"886",1.386753,6.381208,4.088515,5.140649,10.801819,7.555082,2.790089,"ID_65","SKYRA","cat","SKYRA_cat"
"887",1.386823,6.384376,4.082701,5.154039,10.803948,7.599139,2.757346,"ID_65","VERIO","cat","VERIO_cat"
"888",1.512865,6.88473,4.881655,5.557619,10.570288,8.003924,2.802098,"ID_6","VERIO","cat","VERIO_cat"
"889",1.433425,6.663172,4.502802,5.163485,10.081545,7.560737,2.869942,"ID_13","SKYRA","cat","SKYRA_cat"
"890",1.421215,6.682422,4.462122,5.137269,10.101818,7.636665,2.976296,"ID_13","VERIO","cat","VERIO_cat"
"891",1.246081,5.569861,3.803544,4.427617,10.077218,6.68724,2.624443,"ID_70","SKYRA","cat","SKYRA_cat"
"892",1.223116,5.415682,3.688276,4.303356,10.081659,6.558949,2.6174,"ID_70","VERIO","cat","VERIO_cat"
"893",1.679297,7.771092,5.336806,6.313991,9.963166,8.953593,3.393521,"ID_11","SKYRA","cat","SKYRA_cat"
"894",1.670028,7.828413,5.31456,6.277259,9.922685,9.014896,3.399983,"ID_11","VERIO","cat","VERIO_cat"
"895",1.418728,6.670093,4.466059,5.336618,10.199144,7.723157,2.780429,"ID_34","SKYRA","cat","SKYRA_cat"
"896",1.402425,6.656631,4.452611,5.272138,10.145807,7.723408,2.717277,"ID_34","VERIO","cat","VERIO_cat"
"897",1.513933,6.742724,4.850044,5.479754,10.070332,8.027787,3.242883,"ID_9","SKYRA","cat","SKYRA_cat"
"898",1.517134,6.688802,4.954559,5.474818,10.056225,8.06173,3.065181,"ID_9","VERIO","cat","VERIO_cat"
"899",1.655604,7.606686,5.164284,6.171122,10.247685,8.851145,3.408648,"ID_2","SKYRA","cat","SKYRA_cat"
"900",1.674712,7.749722,5.197891,6.258164,10.22443,8.858975,3.376686,"ID_2","VERIO","cat","VERIO_cat"
"901",1.505817,6.922873,4.971429,5.532344,9.970454,7.944125,3.178286,"ID_94","SKYRA","cat","SKYRA_cat"
"902",1.489781,6.842129,4.925861,5.451991,9.943394,8.010761,3.050625,"ID_94","VERIO","cat","VERIO_cat"
"903",1.529863,6.955018,4.850153,5.590233,10.258091,8.656403,3.597149,"ID_33","SKYRA","cat","SKYRA_cat"
"904",1.529822,6.952518,4.8861,5.576979,10.193368,8.786327,3.547336,"ID_33","VERIO","cat","VERIO_cat"
"905",1.81368,8.036224,5.789801,6.663178,10.546631,9.571668,3.540539,"ID_75","SKYRA","cat","SKYRA_cat"
"906",1.808684,8.059028,5.753884,6.617965,10.502709,9.501557,3.527622,"ID_75","VERIO","cat","VERIO_cat"
"907",1.414717,6.20092,4.603579,4.971994,10.412357,7.863833,2.971332,"ID_27","SKYRA","cat","SKYRA_cat"
"908",1.420919,6.166057,4.61288,4.996671,10.448116,7.724355,2.890289,"ID_27","VERIO","cat","VERIO_cat"
"909",1.618838,6.805796,5.224917,5.694962,10.145189,8.591715,3.30783,"ID_30","SKYRA","cat","SKYRA_cat"
"910",1.620608,6.794365,5.249648,5.683927,10.111665,8.679009,3.215479,"ID_30","VERIO","cat","VERIO_cat"
"911",1.305242,5.192073,3.980068,4.426967,11.074256,7.055365,2.842693,"ID_96","SKYRA","cat","SKYRA_cat"
"912",1.304343,5.233495,4.01669,4.453133,11.084876,7.102206,2.922428,"ID_96","VERIO","cat","VERIO_cat"
"913",1.361695,5.768363,4.179882,4.871023,10.285347,7.081731,2.890089,"ID_14","SKYRA","cat","SKYRA_cat"
"914",1.371473,5.77851,4.192821,4.883971,10.267117,7.208367,2.85951,"ID_14","VERIO","cat","VERIO_cat"
"915",1.660642,6.466732,5.040973,5.893309,10.591736,8.513274,3.179916,"ID_112","SKYRA","cat","SKYRA_cat"
"916",1.66709,6.430933,5.078838,5.888448,10.603106,8.472729,3.14472,"ID_112","VERIO","cat","VERIO_cat"
"917",1.508176,6.566015,4.831367,5.374193,10.275324,7.395084,3.035255,"ID_62","SKYRA","cat","SKYRA_cat"
"918",1.513201,6.589231,4.887259,5.397345,10.230235,7.373356,2.988264,"ID_62","VERIO","cat","VERIO_cat"
"919",1.413126,5.830501,4.135725,4.948015,10.601235,7.506821,3.131821,"ID_50","SKYRA","cat","SKYRA_cat"
"920",1.442621,5.951521,4.152851,5.008922,10.587428,7.545489,3.224235,"ID_50","VERIO","cat","VERIO_cat"
"921",1.40983,6.231825,4.790839,5.066248,10.060936,7.716979,3.173495,"ID_110","SKYRA","cat","SKYRA_cat"
"922",1.427871,6.298423,4.816442,5.142202,10.039932,7.674111,3.223242,"ID_110","VERIO","cat","VERIO_cat"
"923",1.598402,5.84609,5.115463,5.406012,10.54695,7.758569,2.852177,"ID_106","SKYRA","cat","SKYRA_cat"
"924",1.591737,5.88881,5.164784,5.44269,10.557095,7.761085,2.870767,"ID_106","VERIO","cat","VERIO_cat"
"925",1.635762,6.743822,5.635824,5.668721,9.945567,8.837229,3.434011,"ID_111","SKYRA","cat","SKYRA_cat"
"926",1.640301,6.722571,5.664729,5.689906,9.972737,8.903365,3.454929,"ID_111","VERIO","cat","VERIO_cat"
"927",1.415143,6.048038,4.377442,4.952437,10.491745,7.409853,2.735557,"ID_55","SKYRA","cat","SKYRA_cat"
"928",1.407113,6.074175,4.375051,4.930294,10.424993,7.536616,2.739948,"ID_55","VERIO","cat","VERIO_cat"
"929",1.654529,6.53294,5.530744,5.824503,10.71422,7.889117,3.215089,"ID_54","SKYRA","cat","SKYRA_cat"
"930",1.650927,6.485883,5.525114,5.830422,10.740828,7.888677,3.201008,"ID_54","VERIO","cat","VERIO_cat"
"931",1.476264,6.32463,5.091161,5.135429,10.311606,8.678418,3.276709,"ID_74","SKYRA","cat","SKYRA_cat"
"932",1.491072,6.392452,5.112639,5.207111,10.299667,8.664261,3.23467,"ID_74","VERIO","cat","VERIO_cat"
"933",1.506715,6.742867,5.122167,5.49935,9.965204,8.166264,3.459636,"ID_102","SKYRA","cat","SKYRA_cat"
"934",1.507779,6.737688,5.145954,5.494253,9.961032,8.125766,3.380634,"ID_102","VERIO","cat","VERIO_cat"
"935",1.501956,6.501175,4.940103,5.440517,10.502223,7.96013,3.230716,"ID_95","SKYRA","cat","SKYRA_cat"
"936",1.47893,6.366323,4.85003,5.331604,10.485424,7.900565,3.158619,"ID_95","VERIO","cat","VERIO_cat"
"937",1.705814,8.475516,5.063488,6.52925,10.052242,8.882846,3.490145,"ID_76","SKYRA","cat","SKYRA_cat"
"938",1.70598,8.500716,5.065909,6.527685,10.030611,8.880501,3.543092,"ID_76","VERIO","cat","VERIO_cat"
"939",1.460828,6.34397,4.586085,5.246682,10.637811,8.361039,3.085785,"ID_119","SKYRA","cat","SKYRA_cat"
"940",1.470885,6.411382,4.629582,5.272397,10.629523,8.396667,3.088204,"ID_119","VERIO","cat","VERIO_cat"
"941",1.555327,6.972661,5.306452,5.575511,9.927081,7.967486,3.126601,"ID_97","SKYRA","cat","SKYRA_cat"
"942",1.547107,6.941087,5.279856,5.543159,9.888442,8.022145,3.083606,"ID_97","VERIO","cat","VERIO_cat"
"943",1.334214,6.208872,4.028294,4.870123,10.188652,7.233808,3.061099,"ID_60","SKYRA","cat","SKYRA_cat"
"944",1.337649,6.260828,4.043011,4.891015,10.186151,7.306905,3.088483,"ID_60","VERIO","cat","VERIO_cat"
"945",1.441954,6.187934,3.870747,5.329768,11.438094,7.497783,3.162352,"ID_31","SKYRA","cat","SKYRA_cat"
"946",1.424832,6.166694,3.847056,5.263054,11.427509,7.594152,3.231954,"ID_31","VERIO","cat","VERIO_cat"
"947",1.870309,9.062608,5.809657,7.085948,10.666859,9.176816,3.717826,"ID_45","SKYRA","cat","SKYRA_cat"
"948",1.866723,8.896588,5.749439,7.051862,10.655837,9.172135,3.718791,"ID_45","VERIO","cat","VERIO_cat"
